,query,dataset,runtime,variant,configuration
5069,36.sql,tpch,1412307,register,single_node_mod_spark
5070,35.sql,tpch,1400242,register,single_node_mod_spark
5071,23.sql,tpch,423374,register,single_node_mod_spark
5072,6.sql,tpch,1103808,register,single_node_mod_spark
5073,11.sql,tpch,767788,register,single_node_mod_spark
5074,32.sql,tpch,439388,register,single_node_mod_spark
5075,12.sql,tpch,1482300,register,single_node_mod_spark
5076,2.sql,tpch,746623,register,single_node_mod_spark
5077,1.sql,tpch,1261094,register,single_node_mod_spark
5078,10.sql,tpch,4392657,register,single_node_mod_spark
5079,28.sql,tpch,3371939,register,single_node_mod_spark
5080,37.sql,tpch,1428678,register,single_node_mod_spark
5081,29.sql,tpch,3099010,register,single_node_mod_spark
5082,13.sql,tpch,1173476,register,single_node_mod_spark
5083,36.sql,tpch,1423033,register,single_node_mod_spark
5084,35.sql,tpch,1425249,register,single_node_mod_spark
5085,4.sql,tpch,2033045,register,single_node_mod_spark
5086,30.sql,tpch,3120538,register,single_node_mod_spark
5087,27.sql,tpch,3056132,register,single_node_mod_spark
5088,14.sql,tpch,1683042,register,single_node_mod_spark
5089,31.sql,tpch,432173,register,single_node_mod_spark
5090,7.sql,tpch,4556176,register,single_node_mod_spark
5091,25.sql,tpch,412758,register,single_node_mod_spark
5092,9.sql,tpch,15665176,register,single_node_mod_spark
5093,34.sql,tpch,456777,register,single_node_mod_spark
5094,3.sql,tpch,3894211,register,single_node_mod_spark
5095,26.sql,tpch,375316,register,single_node_mod_spark
5096,25.sql,tpch,395724,register,single_node_mod_spark
5097,27.sql,tpch,2713964,register,single_node_mod_spark
5098,33.sql,tpch,424435,register,single_node_mod_spark
5099,20.sql,tpch,2291733,register,single_node_mod_spark
5100,22.sql,tpch,341193,register,single_node_mod_spark
5101,4.sql,tpch,1819378,register,single_node_mod_spark
5102,37.sql,tpch,1441547,register,single_node_mod_spark
5103,12.sql,tpch,1549122,register,single_node_mod_spark
5104,21.sql,tpch,17142980,register,single_node_mod_spark
5105,29.sql,tpch,3201841,register,single_node_mod_spark
5106,31.sql,tpch,379837,register,single_node_mod_spark
5107,3.sql,tpch,4081187,register,single_node_mod_spark
5108,35.sql,tpch,1423166,register,single_node_mod_spark
5109,16.sql,tpch,463688,register,single_node_mod_spark
5110,24.sql,tpch,366516,register,single_node_mod_spark
5111,26.sql,tpch,357016,register,single_node_mod_spark
5112,30.sql,tpch,3660085,register,single_node_mod_spark
5113,6.sql,tpch,1091916,register,single_node_mod_spark
5114,17.sql,tpch,12288105,register,single_node_mod_spark
5115,9.sql,tpch,21680905,register,single_node_mod_spark
5116,34.sql,tpch,435187,register,single_node_mod_spark
5117,1.sql,tpch,1244683,register,single_node_mod_spark
5118,14.sql,tpch,1551694,register,single_node_mod_spark
5119,8.sql,tpch,15505391,register,single_node_mod_spark
5120,11.sql,tpch,381232,register,single_node_mod_spark
5121,2.sql,tpch,1158966,register,single_node_mod_spark
5122,15.sql,tpch,3096943,register,single_node_mod_spark
5123,10.sql,tpch,3573507,register,single_node_mod_spark
5124,28.sql,tpch,3812975,register,single_node_mod_spark
5125,36.sql,tpch,1436723,register,single_node_mod_spark
5126,19.sql,tpch,1920185,register,single_node_mod_spark
5127,23.sql,tpch,385332,register,single_node_mod_spark
5128,32.sql,tpch,449036,register,single_node_mod_spark
5129,21.sql,tpch,15441781,register,single_node_mod_spark
5130,17.sql,tpch,11277441,register,single_node_mod_spark
5131,20.sql,tpch,2238105,register,single_node_mod_spark
5132,22.sql,tpch,316459,register,single_node_mod_spark
5133,16.sql,tpch,168420,register,single_node_mod_spark
5134,15.sql,tpch,3119218,register,single_node_mod_spark
5135,7.sql,tpch,4758230,register,single_node_mod_spark
5136,19.sql,tpch,1941392,register,single_node_mod_spark
5137,13.sql,tpch,1257449,register,single_node_mod_spark
5138,24.sql,tpch,422626,register,single_node_mod_spark
5139,8.sql,tpch,11945020,register,single_node_mod_spark
5140,15.sql,tpch,3081402,register,single_node_mod_spark
5141,5.sql,tpch,9500202,register,single_node_mod_spark
5142,17.sql,tpch,11329178,register,single_node_mod_spark
5143,22.sql,tpch,441554,register,single_node_mod_spark
5144,33.sql,tpch,438532,register,single_node_mod_spark
5145,19.sql,tpch,1905839,register,single_node_mod_spark
5146,21.sql,tpch,15781478,register,single_node_mod_spark
5147,8.sql,tpch,13025250,register,single_node_mod_spark
5148,15.sql,tpch,3075027,register,single_node_mod_spark
5149,5.sql,tpch,11144923,register,single_node_mod_spark
5150,17.sql,tpch,12233594,register,single_node_mod_spark
5151,20.sql,tpch,2465895,register,single_node_mod_spark
5152,22.sql,tpch,305126,register,single_node_mod_spark
5153,21.sql,tpch,17107456,register,single_node_mod_spark
5154,8.sql,tpch,12416456,register,single_node_mod_spark
5155,6.sql,tpch,1100628,nowrite,single_node_mod_spark
5156,2.sql,tpch,968515,nowrite,single_node_mod_spark
5157,1.sql,tpch,1218432,nowrite,single_node_mod_spark
5158,5.sql,tpch,9016012,nowrite,single_node_mod_spark
5159,3.sql,tpch,3640761,nowrite,single_node_mod_spark
5160,7.sql,tpch,4317084,nowrite,single_node_mod_spark
5161,4.sql,tpch,1978656,nowrite,single_node_mod_spark
5162,12.sql,tpch,1506823,nowrite,single_node_mod_spark
5163,11.sql,tpch,443431,nowrite,single_node_mod_spark
5164,9.sql,tpch,18830401,nowrite,single_node_mod_spark
5165,14.sql,tpch,1683126,nowrite,single_node_mod_spark
5166,13.sql,tpch,1280069,nowrite,single_node_mod_spark
5167,10.sql,tpch,3100972,nowrite,single_node_mod_spark
5168,8.sql,tpch,15223294,nowrite,single_node_mod_spark
5169,23.sql,tpch,367954,nowrite,single_node_mod_spark
5170,25.sql,tpch,433967,nowrite,single_node_mod_spark
5171,27.sql,tpch,3854835,nowrite,single_node_mod_spark
5172,29.sql,tpch,3891352,nowrite,single_node_mod_spark
5173,28.sql,tpch,3918117,nowrite,single_node_mod_spark
5174,24.sql,tpch,376337,nowrite,single_node_mod_spark
5175,26.sql,tpch,375178,nowrite,single_node_mod_spark
5176,30.sql,tpch,3181951,nowrite,single_node_mod_spark
5177,37.sql,tpch,1419442,nowrite,single_node_mod_spark
5178,32.sql,tpch,429657,nowrite,single_node_mod_spark
5179,33.sql,tpch,421064,nowrite,single_node_mod_spark
5180,34.sql,tpch,431892,nowrite,single_node_mod_spark
5181,31.sql,tpch,420130,nowrite,single_node_mod_spark
5182,36.sql,tpch,1415864,nowrite,single_node_mod_spark
5183,35.sql,tpch,1390382,nowrite,single_node_mod_spark
5184,6.sql,tpch,1101778,nowrite,single_node_mod_spark
5185,9.sql,tpch,17483928,nowrite,single_node_mod_spark
5186,2.sql,tpch,796715,nowrite,single_node_mod_spark
5187,33.sql,tpch,429361,nowrite,single_node_mod_spark
5188,3.sql,tpch,3713116,nowrite,single_node_mod_spark
5189,24.sql,tpch,369326,nowrite,single_node_mod_spark
5190,32.sql,tpch,446251,nowrite,single_node_mod_spark
5191,25.sql,tpch,449837,nowrite,single_node_mod_spark
5192,11.sql,tpch,380402,nowrite,single_node_mod_spark
5193,5.sql,tpch,10199077,nowrite,single_node_mod_spark
5194,28.sql,tpch,2803959,nowrite,single_node_mod_spark
5195,8.sql,tpch,12620433,nowrite,single_node_mod_spark
5196,37.sql,tpch,1437567,nowrite,single_node_mod_spark
5197,12.sql,tpch,1338583,nowrite,single_node_mod_spark
5198,29.sql,tpch,3162562,nowrite,single_node_mod_spark
5199,1.sql,tpch,1251411,nowrite,single_node_mod_spark
5200,10.sql,tpch,3189733,nowrite,single_node_mod_spark
5201,36.sql,tpch,1418574,nowrite,single_node_mod_spark
5202,30.sql,tpch,3079740,nowrite,single_node_mod_spark
5203,27.sql,tpch,3453992,nowrite,single_node_mod_spark
5204,13.sql,tpch,1262410,nowrite,single_node_mod_spark
5205,31.sql,tpch,434976,nowrite,single_node_mod_spark
5206,35.sql,tpch,1418993,nowrite,single_node_mod_spark
5207,4.sql,tpch,1957630,nowrite,single_node_mod_spark
5208,23.sql,tpch,399592,nowrite,single_node_mod_spark
5209,34.sql,tpch,503341,nowrite,single_node_mod_spark
5210,14.sql,tpch,1603728,nowrite,single_node_mod_spark
5211,7.sql,tpch,4500986,nowrite,single_node_mod_spark
5212,26.sql,tpch,364288,nowrite,single_node_mod_spark
5213,25.sql,tpch,406379,nowrite,single_node_mod_spark
5214,27.sql,tpch,3048841,nowrite,single_node_mod_spark
5215,33.sql,tpch,443337,nowrite,single_node_mod_spark
5216,20.sql,tpch,2291148,nowrite,single_node_mod_spark
5217,22.sql,tpch,371808,nowrite,single_node_mod_spark
5218,4.sql,tpch,1962647,nowrite,single_node_mod_spark
5219,37.sql,tpch,1433047,nowrite,single_node_mod_spark
5220,12.sql,tpch,1422283,nowrite,single_node_mod_spark
5221,21.sql,tpch,17279364,nowrite,single_node_mod_spark
5222,29.sql,tpch,3608406,nowrite,single_node_mod_spark
5223,31.sql,tpch,402601,nowrite,single_node_mod_spark
5224,3.sql,tpch,4068834,nowrite,single_node_mod_spark
5225,35.sql,tpch,1421908,nowrite,single_node_mod_spark
5226,16.sql,tpch,298521,nowrite,single_node_mod_spark
5227,24.sql,tpch,377736,nowrite,single_node_mod_spark
5228,26.sql,tpch,361181,nowrite,single_node_mod_spark
5229,30.sql,tpch,3621120,nowrite,single_node_mod_spark
5230,6.sql,tpch,1116327,nowrite,single_node_mod_spark
5231,17.sql,tpch,11503091,nowrite,single_node_mod_spark
5232,9.sql,tpch,18929737,nowrite,single_node_mod_spark
5233,34.sql,tpch,402894,nowrite,single_node_mod_spark
5234,1.sql,tpch,1222475,nowrite,single_node_mod_spark
5235,14.sql,tpch,1662877,nowrite,single_node_mod_spark
5236,8.sql,tpch,13152418,nowrite,single_node_mod_spark
5237,11.sql,tpch,333082,nowrite,single_node_mod_spark
5238,2.sql,tpch,832835,nowrite,single_node_mod_spark
5239,15.sql,tpch,3077207,nowrite,single_node_mod_spark
5240,10.sql,tpch,3421315,nowrite,single_node_mod_spark
5241,28.sql,tpch,4042766,nowrite,single_node_mod_spark
5242,36.sql,tpch,1423077,nowrite,single_node_mod_spark
5243,19.sql,tpch,1912128,nowrite,single_node_mod_spark
5244,21.sql,tpch,16013776,nowrite,single_node_mod_spark
5245,20.sql,tpch,2298962,nowrite,single_node_mod_spark
5246,7.sql,tpch,4654331,nowrite,single_node_mod_spark
5247,13.sql,tpch,1222944,nowrite,single_node_mod_spark
5248,16.sql,tpch,175638,nowrite,single_node_mod_spark
5249,19.sql,tpch,1937703,nowrite,single_node_mod_spark
5250,32.sql,tpch,475796,nowrite,single_node_mod_spark
5251,15.sql,tpch,3074516,nowrite,single_node_mod_spark
5252,5.sql,tpch,10612068,nowrite,single_node_mod_spark
5253,17.sql,tpch,11655183,nowrite,single_node_mod_spark
5254,22.sql,tpch,360460,nowrite,single_node_mod_spark
5255,23.sql,tpch,397726,nowrite,single_node_mod_spark
5256,16.sql,tpch,171213,nowrite,single_node_mod_spark
5257,17.sql,tpch,12104490,nowrite,single_node_mod_spark
5258,22.sql,tpch,406819,nowrite,single_node_mod_spark
5259,21.sql,tpch,16389406,nowrite,single_node_mod_spark
5260,19.sql,tpch,1952078,nowrite,single_node_mod_spark
5261,15.sql,tpch,3102261,nowrite,single_node_mod_spark
5262,23.sql,tpch,423249,nowrite,single_node_mod_spark
5263,20.sql,tpch,2224902,nowrite,single_node_mod_spark
5264,16.sql,tpch,166550,nowrite,single_node_mod_spark
5265,21.sql,tpch,16872940,nowrite,single_node_mod_spark
5266,19.sql,tpch,1946095,nowrite,single_node_mod_spark
5267,15.sql,tpch,3059151,nowrite,single_node_mod_spark
5268,30.sql,tpch,3842630,cols,single_node_mod_spark
5269,23.sql,tpch,416631,cols,single_node_mod_spark
5270,37.sql,tpch,1434868,cols,single_node_mod_spark
5271,32.sql,tpch,412763,cols,single_node_mod_spark
5272,12.sql,tpch,1662168,cols,single_node_mod_spark
5273,6.sql,tpch,1107402,cols,single_node_mod_spark
5274,21.sql,tpch,17682286,cols,single_node_mod_spark
5275,25.sql,tpch,371170,cols,single_node_mod_spark
5276,17.sql,tpch,10805109,cols,single_node_mod_spark
5277,11.sql,tpch,922422,cols,single_node_mod_spark
5278,27.sql,tpch,3355561,cols,single_node_mod_spark
5279,9.sql,tpch,19548027,cols,single_node_mod_spark
5280,2.sql,tpch,1302438,cols,single_node_mod_spark
5281,29.sql,tpch,3555594,cols,single_node_mod_spark
5282,33.sql,tpch,498531,cols,single_node_mod_spark
5283,34.sql,tpch,522014,cols,single_node_mod_spark
5284,15.sql,tpch,3103232,cols,single_node_mod_spark
5285,1.sql,tpch,1236018,cols,single_node_mod_spark
5286,14.sql,tpch,1695185,cols,single_node_mod_spark
5287,20.sql,tpch,2391306,cols,single_node_mod_spark
5288,13.sql,tpch,1189790,cols,single_node_mod_spark
5289,5.sql,tpch,15023767,cols,single_node_mod_spark
5290,22.sql,tpch,534545,cols,single_node_mod_spark
5291,10.sql,tpch,4406742,cols,single_node_mod_spark
5292,31.sql,tpch,433472,cols,single_node_mod_spark
5293,28.sql,tpch,3550769,cols,single_node_mod_spark
5294,36.sql,tpch,1440629,cols,single_node_mod_spark
5295,3.sql,tpch,4410118,cols,single_node_mod_spark
5296,7.sql,tpch,5520988,cols,single_node_mod_spark
5297,35.sql,tpch,1435213,cols,single_node_mod_spark
5298,16.sql,tpch,473308,cols,single_node_mod_spark
5299,24.sql,tpch,454813,cols,single_node_mod_spark
5300,6.sql,tpch,1097422,cols,single_node_mod_spark
5301,2.sql,tpch,720446,cols,single_node_mod_spark
5302,1.sql,tpch,1243984,cols,single_node_mod_spark
5303,5.sql,tpch,10705040,cols,single_node_mod_spark
5304,3.sql,tpch,3821407,cols,single_node_mod_spark
5305,7.sql,tpch,4853411,cols,single_node_mod_spark
5306,4.sql,tpch,1646428,cols,single_node_mod_spark
5307,12.sql,tpch,1603758,cols,single_node_mod_spark
5308,11.sql,tpch,617049,cols,single_node_mod_spark
5309,9.sql,tpch,16296268,cols,single_node_mod_spark
5310,14.sql,tpch,1639887,cols,single_node_mod_spark
5311,13.sql,tpch,1204853,cols,single_node_mod_spark
5312,10.sql,tpch,3529684,cols,single_node_mod_spark
5313,8.sql,tpch,12138280,cols,single_node_mod_spark
5314,23.sql,tpch,395871,cols,single_node_mod_spark
5315,25.sql,tpch,398175,cols,single_node_mod_spark
5316,27.sql,tpch,3174065,cols,single_node_mod_spark
5317,29.sql,tpch,3371036,cols,single_node_mod_spark
5318,28.sql,tpch,3374327,cols,single_node_mod_spark
5319,24.sql,tpch,378482,cols,single_node_mod_spark
5320,26.sql,tpch,354324,cols,single_node_mod_spark
5321,30.sql,tpch,3177766,cols,single_node_mod_spark
5322,37.sql,tpch,1412045,cols,single_node_mod_spark
5323,32.sql,tpch,407666,cols,single_node_mod_spark
5324,33.sql,tpch,417392,cols,single_node_mod_spark
5325,34.sql,tpch,434661,cols,single_node_mod_spark
5326,31.sql,tpch,403253,cols,single_node_mod_spark
5327,36.sql,tpch,1404071,cols,single_node_mod_spark
5328,35.sql,tpch,1415350,cols,single_node_mod_spark
5329,30.sql,tpch,3427527,cols,single_node_mod_spark
5330,6.sql,tpch,1098479,cols,single_node_mod_spark
5331,29.sql,tpch,3717971,cols,single_node_mod_spark
5332,33.sql,tpch,396391,cols,single_node_mod_spark
5333,20.sql,tpch,2449908,cols,single_node_mod_spark
5334,5.sql,tpch,9695172,cols,single_node_mod_spark
5335,3.sql,tpch,3760657,cols,single_node_mod_spark
5336,25.sql,tpch,400778,cols,single_node_mod_spark
5337,11.sql,tpch,342805,cols,single_node_mod_spark
5338,34.sql,tpch,545747,cols,single_node_mod_spark
5339,13.sql,tpch,1287286,cols,single_node_mod_spark
5340,22.sql,tpch,329989,cols,single_node_mod_spark
5341,36.sql,tpch,1425791,cols,single_node_mod_spark
5342,16.sql,tpch,239593,cols,single_node_mod_spark
5343,37.sql,tpch,1434784,cols,single_node_mod_spark
5344,17.sql,tpch,10506224,cols,single_node_mod_spark
5345,27.sql,tpch,3302901,cols,single_node_mod_spark
5346,14.sql,tpch,1606703,cols,single_node_mod_spark
5347,28.sql,tpch,3056143,cols,single_node_mod_spark
5348,24.sql,tpch,384124,cols,single_node_mod_spark
5349,4.sql,tpch,1706849,cols,single_node_mod_spark
5350,23.sql,tpch,375938,cols,single_node_mod_spark
5351,32.sql,tpch,429000,cols,single_node_mod_spark
5352,9.sql,tpch,16643297,cols,single_node_mod_spark
5353,15.sql,tpch,3055453,cols,single_node_mod_spark
5354,31.sql,tpch,424673,cols,single_node_mod_spark
5355,35.sql,tpch,1424113,cols,single_node_mod_spark
5356,8.sql,tpch,12271900,cols,single_node_mod_spark
5357,12.sql,tpch,1561055,cols,single_node_mod_spark
5358,21.sql,tpch,15807680,cols,single_node_mod_spark
5359,2.sql,tpch,1008825,cols,single_node_mod_spark
5360,1.sql,tpch,1235967,cols,single_node_mod_spark
5361,10.sql,tpch,3459739,cols,single_node_mod_spark
5362,7.sql,tpch,4536053,cols,single_node_mod_spark
5363,26.sql,tpch,355855,cols,single_node_mod_spark
5364,22.sql,tpch,281390,cols,single_node_mod_spark
5365,16.sql,tpch,168164,cols,single_node_mod_spark
5366,17.sql,tpch,11212685,cols,single_node_mod_spark
5367,4.sql,tpch,1802492,cols,single_node_mod_spark
5368,15.sql,tpch,3113032,cols,single_node_mod_spark
5369,8.sql,tpch,13242927,cols,single_node_mod_spark
5370,21.sql,tpch,17717140,cols,single_node_mod_spark
5371,26.sql,tpch,357188,cols,single_node_mod_spark
5372,20.sql,tpch,2346151,cols,single_node_mod_spark
5373,19.sql,tpch,1914983,cols,single_node_mod_spark
5374,19.sql,tpch,1918567,cols,single_node_mod_spark
5375,19.sql,tpch,1928825,cols,single_node_mod_spark
5376,30.sql,tpch,3894280,rowgroup,single_node_mod_spark
5377,23.sql,tpch,362894,rowgroup,single_node_mod_spark
5378,37.sql,tpch,1438478,rowgroup,single_node_mod_spark
5379,32.sql,tpch,421544,rowgroup,single_node_mod_spark
5380,12.sql,tpch,1514894,rowgroup,single_node_mod_spark
5381,6.sql,tpch,1116762,rowgroup,single_node_mod_spark
5382,21.sql,tpch,18736418,rowgroup,single_node_mod_spark
5383,25.sql,tpch,378044,rowgroup,single_node_mod_spark
5384,17.sql,tpch,11909665,rowgroup,single_node_mod_spark
5385,11.sql,tpch,974154,rowgroup,single_node_mod_spark
5386,27.sql,tpch,3377658,rowgroup,single_node_mod_spark
5387,9.sql,tpch,21125740,rowgroup,single_node_mod_spark
5388,2.sql,tpch,1192718,rowgroup,single_node_mod_spark
5389,29.sql,tpch,3197303,rowgroup,single_node_mod_spark
5390,33.sql,tpch,531018,rowgroup,single_node_mod_spark
5391,34.sql,tpch,502565,rowgroup,single_node_mod_spark
5392,15.sql,tpch,3152123,rowgroup,single_node_mod_spark
5393,1.sql,tpch,1227950,rowgroup,single_node_mod_spark
5394,14.sql,tpch,1739110,rowgroup,single_node_mod_spark
5395,20.sql,tpch,2559702,rowgroup,single_node_mod_spark
5396,13.sql,tpch,1338321,rowgroup,single_node_mod_spark
5397,5.sql,tpch,14759211,rowgroup,single_node_mod_spark
5398,22.sql,tpch,510369,rowgroup,single_node_mod_spark
5399,10.sql,tpch,4084878,rowgroup,single_node_mod_spark
5400,31.sql,tpch,427088,rowgroup,single_node_mod_spark
5401,28.sql,tpch,3580959,rowgroup,single_node_mod_spark
5402,36.sql,tpch,1449777,rowgroup,single_node_mod_spark
5403,7.sql,tpch,5251028,rowgroup,single_node_mod_spark
5404,35.sql,tpch,1413003,rowgroup,single_node_mod_spark
5405,16.sql,tpch,386729,rowgroup,single_node_mod_spark
5406,24.sql,tpch,438793,rowgroup,single_node_mod_spark
5407,4.sql,tpch,2089159,rowgroup,single_node_mod_spark
5408,8.sql,tpch,20556953,rowgroup,single_node_mod_spark
5409,19.sql,tpch,1937277,rowgroup,single_node_mod_spark
5410,26.sql,tpch,481041,rowgroup,single_node_mod_spark
5411,23.sql,tpch,507170,rowgroup,single_node_mod_spark
5412,37.sql,tpch,1418338,rowgroup,single_node_mod_spark
5413,32.sql,tpch,555876,rowgroup,single_node_mod_spark
5414,6.sql,tpch,1125328,rowgroup,single_node_mod_spark
5415,2.sql,tpch,630179,rowgroup,single_node_mod_spark
5416,1.sql,tpch,1277783,rowgroup,single_node_mod_spark
5417,5.sql,tpch,10293310,rowgroup,single_node_mod_spark
5418,3.sql,tpch,3513024,rowgroup,single_node_mod_spark
5419,7.sql,tpch,4658755,rowgroup,single_node_mod_spark
5420,4.sql,tpch,2079762,rowgroup,single_node_mod_spark
5421,12.sql,tpch,1308600,rowgroup,single_node_mod_spark
5422,11.sql,tpch,429991,rowgroup,single_node_mod_spark
5423,9.sql,tpch,16588657,rowgroup,single_node_mod_spark
5424,14.sql,tpch,1545957,rowgroup,single_node_mod_spark
5425,13.sql,tpch,1214816,rowgroup,single_node_mod_spark
5426,10.sql,tpch,3412415,rowgroup,single_node_mod_spark
5427,8.sql,tpch,13147379,rowgroup,single_node_mod_spark
5428,23.sql,tpch,398565,rowgroup,single_node_mod_spark
5429,25.sql,tpch,419938,rowgroup,single_node_mod_spark
